Branch Code,Credit Card No,DAY,Document Index (generated),Month,Transaction Id,Transaction Type,Year,Cust Ssn,Transaction Value
89,4210653331576279,10,44776,5,44776,Test,2018,123451369,25.37
38,4210653331576279,23,44777,2,44777,Healthcare,2018,123451369,9.7
79,4210653331576279,1,44778,9,44778,Bills,2018,123451369,15.63
170,4210653320012911,2,44779,7,44779,Bills,2018,123451364,44.03
166,4210653320012911,10,44780,10,44780,Bills,2018,123451364,95.15
48,4210653320012911,12,44781,5,44781,Gas,2018,123451364,48.42
23,4210653320012911,3,44782,6,44782,Education,2018,123451364,24.94
166,4210653320012911,15,44783,3,44783,Gas,2018,123451364,4.25
103,4210653320012911,1,44784,12,44784,Gas,2018,123451364,65.53
52,4210653320012911,17,44785,4,44785,Bills,2018,123451364,9.36
18,4210653320012911,26,44786,8,44786,Entertainment,2018,123451364,26.31
105,4210653320012911,27,44787,10,44787,Entertainment,2018,123451364,31.93
35,4210653320012911,2,44788,1,44788,Test,2018,123451364,89.08
111,4210653320012911,4,44789,5,44789,Grocery,2018,123451364,72.93
74,4210653320012911,4,44790,2,44790,Bills,2018,123451364,42.26
164,4210653320012911,25,44791,5,44791,Bills,2018,123451364,51.33
114,4210653320012911,12,44792,3,44792,Grocery,2018,123451364,8.29
72,4210653320012911,3,44793,11,44793,Entertainment,2018,123451364,17.1
22,4210653320012911,3,44794,9,44794,Grocery,2018,123451364,39.74
114,4210653320012911,3,44795,1,44795,Grocery,2018,123451364,7.04
166,4210653320012911,24,44796,3,44796,Grocery,2018,123451364,11.11
95,4210653320012911,19,44797,7,44797,Test,2018,123451364,70.85
18,4210653320012911,7,44798,11,44798,Healthcare,2018,123451364,84.94
118,4210653320012911,4,44799,8,44799,Bills,2018,123451364,12.34
8,4210653320012911,8,44800,2,44800,Gas,2018,123451364,97.76
119,4210653320012911,22,44801,2,44801,Education,2018,123451364,94.17
125,4210653320012911,19,44802,12,44802,Test,2018,123451364,89.84
104,4210653320012911,4,44803,6,44803,Grocery,2018,123451364,78.49
18,4210653320012911,14,44804,5,44804,Test,2018,123451364,60.6
12,4210653320012911,22,44805,11,44805,Healthcare,2018,123451364,94.21
1,4210653320012911,19,44806,9,44806,Grocery,2018,123451364,58.58
25,4210653320012911,4,44807,1,44807,Education,2018,123451364,49.98
20,4210653320012911,7,44808,5,44808,Healthcare,2018,123451364,52.59
173,4210653320012911,20,44809,11,44809,Entertainment,2018,123451364,85.6
37,4210653320012911,1,44810,12,44810,Test,2018,123451364,7.58
90,4210653320012911,27,44811,1,44811,Grocery,2018,123451364,89.95
89,4210653320012911,2,44812,7,44812,Entertainment,2018,123451364,46
36,4210653320012911,3,44813,5,44813,Healthcare,2018,123451364,96.56
93,4210653320012911,1,44814,10,44814,Gas,2018,123451364,37.46
73,4210653320012911,2,44815,9,44815,Bills,2018,123451364,27.71
8,4210653320012911,14,44816,12,44816,Education,2018,123451364,79.15
69,4210653320012911,8,44817,10,44817,Grocery,2018,123451364,9.09
51,4210653320012911,20,44818,9,44818,Gas,2018,123451364,29.61
124,4210653320012911,7,44819,9,44819,Test,2018,123451364,64.54
118,4210653320012911,5,44820,11,44820,Education,2018,123451364,28.31
95,4210653320012911,7,44821,5,44821,Healthcare,2018,123451364,86.38
32,4210653320012911,5,44822,8,44822,Healthcare,2018,123451364,92.77
25,4210653320012911,24,44823,7,44823,Gas,2018,123451364,96.95
164,4210653320012911,2,44824,8,44824,Test,2018,123451364,36.79
21,4210653320012911,18,44825,8,44825,Gas,2018,123451364,15.92
70,4210653320012911,10,44826,8,44826,Gas,2018,123451364,2.21
99,4210653320012911,28,44827,4,44827,Test,2018,123451364,27.02
111,4210653320012911,3,44828,12,44828,Test,2018,123451364,47.99
11,4210653320012911,11,44829,2,44829,Education,2018,123451364,93
50,4210653320012911,12,44830,5,44830,Grocery,2018,123451364,51.62
107,4210653320012911,15,44831,1,44831,Test,2018,123451364,70.95
123,4210653320012911,7,44832,5,44832,Gas,2018,123451364,18.37
25,4210653320012911,2,44833,11,44833,Education,2018,123451364,48.85
60,4210653320012911,9,44834,6,44834,Education,2018,123451364,80.23
39,4210653320012911,12,44835,7,44835,Entertainment,2018,123451364,53.96
104,4210653320012911,15,44836,4,44836,Entertainment,2018,123451364,57.11
66,4210653320012911,11,44837,4,44837,Bills,2018,123451364,35.68
10,4210653320012911,16,44838,12,44838,Test,2018,123451364,39.16
109,4210653320012911,10,44839,1,44839,Healthcare,2018,123451364,42.52
91,4210653320012911,15,44840,9,44840,Gas,2018,123451364,22.33
22,4210653320012911,18,44841,11,44841,Grocery,2018,123451364,37.01
51,4210653320012911,20,44842,3,44842,Bills,2018,123451364,69.36
188,4210653320012911,16,44843,8,44843,Grocery,2018,123451364,80.84
19,4210653320012911,20,44844,11,44844,Gas,2018,123451364,68.51
32,4210653320012911,2,44845,8,44845,Education,2018,123451364,95.17
3,4210653320012911,19,44846,12,44846,Test,2018,123451364,42.48
31,4210653320012911,22,44847,10,44847,Education,2018,123451364,12.55
75,4210653320012911,8,44848,5,44848,Test,2018,123451364,29.71
40,4210653336065945,23,44849,12,44849,Education,2018,123451357,28.44
158,4210653336065945,4,44850,12,44850,Test,2018,123451357,80.42
49,4210653336065945,27,44851,11,44851,Education,2018,123451357,22.67
173,4210653336065945,20,44852,10,44852,Healthcare,2018,123451357,6.3
158,4210653336065945,20,44853,8,44853,Healthcare,2018,123451357,72.11
118,4210653336065945,27,44854,10,44854,Test,2018,123451357,61.36
25,4210653336065945,5,44855,4,44855,Gas,2018,123451357,32.85
136,4210653336065945,18,44856,4,44856,Grocery,2018,123451357,94.6
188,4210653336065945,5,44857,7,44857,Healthcare,2018,123451357,35.44
78,4210653336065945,13,44858,12,44858,Entertainment,2018,123451357,14.65
124,4210653336065945,13,44859,10,44859,Education,2018,123451357,87.42
166,4210653336065945,5,44860,9,44860,Gas,2018,123451357,45.69
67,4210653336065945,23,44861,10,44861,Education,2018,123451357,57.88
77,4210653336065945,8,44862,3,44862,Entertainment,2018,123451357,69.49
56,4210653336065945,3,44863,11,44863,Bills,2018,123451357,54.29
43,4210653336065945,8,44864,12,44864,Education,2018,123451357,36.39
103,4210653336065945,27,44865,8,44865,Entertainment,2018,123451357,79.11
20,4210653336065945,25,44866,12,44866,Education,2018,123451357,76.77
16,4210653336065945,5,44867,10,44867,Bills,2018,123451357,87.47
145,4210653336065945,17,44868,6,44868,Education,2018,123451357,26.73
37,4210653336065945,20,44869,9,44869,Gas,2018,123451357,56.2
149,4210653336065945,16,44870,10,44870,Education,2018,123451357,41.18
10,4210653336065945,24,44871,9,44871,Gas,2018,123451357,90.67
164,4210653336065945,26,44872,3,44872,Education,2018,123451357,38.06
47,4210653336065945,19,44873,11,44873,Entertainment,2018,123451357,100.69
63,4210653336065945,21,44874,12,44874,Test,2018,123451357,33.41
15,4210653336065945,11,44875,11,44875,Gas,2018,123451357,12.75
95,4210653336065945,10,44876,5,44876,Grocery,2018,123451357,100.4
188,4210653336065945,23,44877,12,44877,Grocery,2018,123451357,13.8
53,4210653336065945,28,44878,5,44878,Test,2018,123451357,7.29
20,4210653336065945,18,44879,9,44879,Grocery,2018,123451357,23.5
8,4210653336065945,8,44880,10,44880,Gas,2018,123451357,91.63
77,4210653336065945,25,44881,7,44881,Bills,2018,123451357,56.09
5,4210653336065945,6,44882,11,44882,Education,2018,123451357,65.42
180,4210653336065945,2,44883,8,44883,Grocery,2018,123451357,38.99
80,4210653336065945,3,44884,11,44884,Education,2018,123451357,36.16
117,4210653336065945,3,44885,7,44885,Education,2018,123451357,4.43
93,4210653336065945,4,44886,2,44886,Grocery,2018,123451357,73
173,4210653336065945,26,44887,9,44887,Education,2018,123451357,11.93
126,4210653336065945,14,44888,4,44888,Gas,2018,123451357,58.86
85,4210653336065945,22,44889,11,44889,Healthcare,2018,123451357,67.72
117,4210653336065945,22,44890,5,44890,Entertainment,2018,123451357,97.15
60,4210653336065945,17,44891,2,44891,Bills,2018,123451357,6.01
103,4210653336065945,4,44892,2,44892,Healthcare,2018,123451357,24.75
83,4210653336065945,15,44893,11,44893,Gas,2018,123451357,3.08
35,4210653336065945,16,44894,4,44894,Bills,2018,123451357,34.48
78,4210653336065945,8,44895,11,44895,Grocery,2018,123451357,38.35
178,4210653336065945,26,44896,6,44896,Grocery,2018,123451357,13.47
123,4210653336065945,18,44897,3,44897,Healthcare,2018,123451357,58.57
47,4210653336065945,19,44898,8,44898,Grocery,2018,123451357,14.05
24,4210653336065945,19,44899,5,44899,Healthcare,2018,123451357,3.21
54,4210653336065945,10,44900,6,44900,Entertainment,2018,123451357,88.73
31,4210653336065945,14,44901,7,44901,Entertainment,2018,123451357,83.52
43,4210653336065945,26,44902,2,44902,Bills,2018,123451357,50.46
1,4210653336065945,23,44903,9,44903,Entertainment,2018,123451357,71.64
156,4210653336065945,9,44904,1,44904,Grocery,2018,123451357,77.9
126,4210653336065945,12,44905,12,44905,Gas,2018,123451357,75.64
60,4210653336065945,24,44906,10,44906,Gas,2018,123451357,42.51
46,4210653336065945,12,44907,10,44907,Healthcare,2018,123451357,52.32
2,4210653336065945,28,44908,11,44908,Bills,2018,123451357,58.71
170,4210653336065945,28,44909,12,44909,Test,2018,123451357,41.19
100,4210653336065945,2,44910,5,44910,Healthcare,2018,123451357,46.2
35,4210653336065945,18,44911,11,44911,Test,2018,123451357,72.39
103,4210653336065945,6,44912,7,44912,Grocery,2018,123451357,35.08
45,4210653336065945,1,44913,7,44913,Test,2018,123451357,56.08
118,4210653336065945,28,44914,8,44914,Education,2018,123451357,86.7
11,4210653336065945,11,44915,6,44915,Education,2018,123451357,86.64
14,4210653336065945,25,44916,7,44916,Grocery,2018,123451357,36.56
156,4210653336065945,2,44917,10,44917,Education,2018,123451357,10.88
119,4210653336065945,9,44918,11,44918,Test,2018,123451357,19.15
168,4210653336065945,12,44919,7,44919,Education,2018,123451357,46.8
67,4210653336065945,7,44920,10,44920,Grocery,2018,123451357,80.83
8,4210653336065945,4,44921,5,44921,Grocery,2018,123451357,45.11
73,4210653336065945,9,44922,9,44922,Bills,2018,123451357,86.27
14,4210653336065945,21,44923,12,44923,Entertainment,2018,123451357,78.81
18,4210653336065945,1,44924,10,44924,Test,2018,123451357,10.47
76,4210653336065945,7,44925,10,44925,Entertainment,2018,123451357,16.23
121,4210653336065945,18,44926,5,44926,Test,2018,123451357,63.19
118,4210653336065945,24,44927,5,44927,Test,2018,123451357,46.22
46,4210653336065945,9,44928,8,44928,Entertainment,2018,123451357,87.69
173,4210653336065945,19,44929,10,44929,Bills,2018,123451357,42.94
16,4210653336065945,26,44930,7,44930,Education,2018,123451357,92.69
14,4210653336065945,4,44931,9,44931,Grocery,2018,123451357,32.68
118,4210653336065945,25,44932,4,44932,Grocery,2018,123451357,60.48
75,4210653336065945,10,44933,2,44933,Healthcare,2018,123451357,80.35
160,4210653336065945,6,44934,5,44934,Healthcare,2018,123451357,13.92
1,4210653336065945,10,44935,2,44935,Healthcare,2018,123451357,77.29
156,4210653336065945,10,44936,2,44936,Test,2018,123451357,14.37
57,4210653336065945,24,44937,2,44937,Grocery,2018,123451357,70.17
28,4210653336065945,4,44938,12,44938,Test,2018,123451357,42.81
178,4210653336065945,10,44939,8,44939,Gas,2018,123451357,6.7
91,4210653336065945,2,44940,10,44940,Grocery,2018,123451357,12.97
95,4210653336065945,16,44941,2,44941,Bills,2018,123451357,77.91
20,4210653336065945,14,44942,1,44942,Grocery,2018,123451357,88.01
83,4210653336065945,16,44943,1,44943,Gas,2018,123451357,99.09
160,4210653336065945,7,44944,3,44944,Test,2018,123451357,51.72
54,4210653336065945,1,44945,8,44945,Entertainment,2018,123451357,20.84
178,4210653336065945,2,44946,8,44946,Entertainment,2018,123451357,39.35
35,4210653336065945,6,44947,6,44947,Healthcare,2018,123451357,18.13
119,4210653351538528,19,44948,2,44948,Grocery,2018,123451348,11.81
105,4210653351538528,6,44949,5,44949,Test,2018,123451348,23.55
135,4210653351538528,26,44950,5,44950,Entertainment,2018,123451348,15.64
40,4210653351538528,13,44951,11,44951,Entertainment,2018,123451348,61.27
136,4210653351538528,1,44952,6,44952,Entertainment,2018,123451348,99.4
145,4210653351538528,26,44953,9,44953,Grocery,2018,123451348,34.61
47,4210653351538528,10,44954,4,44954,Test,2018,123451348,99.77
25,4210653351538528,26,44955,2,44955,Entertainment,2018,123451348,23.59
145,4210653351538528,8,44956,4,44956,Healthcare,2018,123451348,89.27
74,4210653351538528,8,44957,7,44957,Test,2018,123451348,49.43
67,4210653351538528,16,44958,3,44958,Education,2018,123451348,55.33
114,4210653351538528,1,44959,1,44959,Healthcare,2018,123451348,82.02
145,4210653351538528,20,44960,8,44960,Entertainment,2018,123451348,70.87
117,4210653351538528,10,44961,9,44961,Test,2018,123451348,81.66
114,4210653351538528,16,44962,7,44962,Bills,2018,123451348,83.09
72,4210653351538528,21,44963,11,44963,Entertainment,2018,123451348,41.48
70,4210653351538528,12,44964,2,44964,Gas,2018,123451348,64.14
117,4210653351538528,6,44965,11,44965,Bills,2018,123451348,10.59
125,4210653351538528,18,44966,8,44966,Test,2018,123451348,90.41
107,4210653351538528,10,44967,2,44967,Gas,2018,123451348,6.81
170,4210653351538528,17,44968,12,44968,Entertainment,2018,123451348,40.45
76,4210653351538528,7,44969,9,44969,Bills,2018,123451348,81.05
93,4210653351538528,3,44970,11,44970,Grocery,2018,123451348,84.19
91,4210653351538528,28,44971,3,44971,Education,2018,123451348,77.45
180,4210653351538528,16,44972,4,44972,Healthcare,2018,123451348,26.4
79,4210653351538528,6,44973,10,44973,Healthcare,2018,123451348,26.32
100,4210653351538528,9,44974,11,44974,Test,2018,123451348,48.36
30,4210653351538528,1,44975,7,44975,Grocery,2018,123451348,71.6
83,4210653351538528,25,44976,5,44976,Education,2018,123451348,87.17
149,4210653351538528,14,44977,1,44977,Entertainment,2018,123451348,21.72
18,4210653351538528,2,44978,9,44978,Entertainment,2018,123451348,46.58
188,4210653351538528,26,44979,3,44979,Entertainment,2018,123451348,53.67
81,4210653351538528,3,44980,5,44980,Bills,2018,123451348,46.87
27,4210653351538528,25,44981,12,44981,Entertainment,2018,123451348,61.66
59,4210653351538528,26,44982,3,44982,Test,2018,123451348,65.59
80,4210653351538528,25,44983,9,44983,Test,2018,123451348,96.45
60,4210653351538528,2,44984,12,44984,Healthcare,2018,123451348,38.8
149,4210653351538528,23,44985,3,44985,Education,2018,123451348,34.28
17,4210653351538528,21,44986,8,44986,Bills,2018,123451348,92.03
56,4210653320822450,13,44987,5,44987,Grocery,2018,123451330,9.29
17,4210653320822450,16,44988,5,44988,Grocery,2018,123451330,25.36
29,4210653320822450,26,44989,1,44989,Education,2018,123451330,21.39
114,4210653320822450,10,44990,12,44990,Healthcare,2018,123451330,9.71
21,4210653320822450,20,44991,4,44991,Bills,2018,123451330,32.62
168,4210653320822450,16,44992,8,44992,Entertainment,2018,123451330,80.59
79,4210653320822450,2,44993,3,44993,Healthcare,2018,123451330,83
7,4210653320822450,21,44994,11,44994,Bills,2018,123451330,49
45,4210653320822450,8,44995,4,44995,Gas,2018,123451330,67.94
25,4210653320822450,4,44996,1,44996,Healthcare,2018,123451330,68.96
107,4210653320822450,27,44997,9,44997,Entertainment,2018,123451330,32.16
73,4210653320822450,19,44998,7,44998,Entertainment,2018,123451330,53.27
37,4210653320822450,22,44999,12,44999,Education,2018,123451330,72.62
173,4210653320822450,22,45000,8,45000,Bills,2018,123451330,16.63
131,4210653320822450,17,45001,11,45001,Education,2018,123451330,9.37
53,4210653320822450,13,45002,9,45002,Entertainment,2018,123451330,72.81
74,4210653320822450,23,45003,6,45003,Grocery,2018,123451330,81.64
53,4210653320822450,6,45004,1,45004,Education,2018,123451330,27.99
90,4210653320822450,23,45005,2,45005,Healthcare,2018,123451330,66.27
2,4210653320822450,21,45006,4,45006,Bills,2018,123451330,51.55
5,4210653320822450,10,45007,10,45007,Bills,2018,123451330,19.15
114,4210653320822450,3,45008,6,45008,Healthcare,2018,123451330,21.07
70,4210653320822450,2,45009,2,45009,Entertainment,2018,123451330,96.11
123,4210653320822450,11,45010,1,45010,Entertainment,2018,123451330,5.77
192,4210653320822450,21,45011,5,45011,Healthcare,2018,123451330,7.69
111,4210653320822450,15,45012,8,45012,Education,2018,123451330,4.08
77,4210653320822450,27,45013,2,45013,Entertainment,2018,123451330,49.8
63,4210653320822450,11,45014,4,45014,Entertainment,2018,123451330,48.08
16,4210653320822450,26,45015,3,45015,Bills,2018,123451330,34.91
66,4210653320822450,9,45016,7,45016,Education,2018,123451330,37.96
118,4210653342242023,9,45017,4,45017,Bills,2018,123451310,72.96
60,4210653342242023,1,45018,8,45018,Entertainment,2018,123451310,95.02
46,4210653342242023,16,45019,6,45019,Test,2018,123451310,82.75
40,4210653342242023,23,45020,3,45020,Gas,2018,123451310,82.63
48,4210653342242023,7,45021,9,45021,Test,2018,123451310,57.97
95,4210653342242023,11,45022,1,45022,Grocery,2018,123451310,26.15
99,4210653342242023,13,45023,11,45023,Bills,2018,123451310,89.46
1,4210653342242023,4,45024,4,45024,Entertainment,2018,123451310,88.2
22,4210653342242023,21,45025,3,45025,Grocery,2018,123451310,39.76
36,4210653342242023,7,45026,8,45026,Healthcare,2018,123451310,57.4
83,4210653342242023,3,45027,5,45027,Test,2018,123451310,42.05
83,4210653342242023,17,45028,10,45028,Entertainment,2018,123451310,87.72
35,4210653342242023,17,45029,6,45029,Grocery,2018,123451310,18.46
166,4210653342242023,18,45030,11,45030,Test,2018,123451310,83.26
70,4210653342242023,19,45031,1,45031,Test,2018,123451310,54.95
32,4210653342242023,2,45032,2,45032,Gas,2018,123451310,74.15
35,4210653342242023,8,45033,8,45033,Education,2018,123451310,26.2
73,4210653342242023,26,45034,2,45034,Grocery,2018,123451310,73.47
66,4210653342242023,1,45035,8,45035,Test,2018,123451310,54.58
111,4210653342242023,8,45036,3,45036,Entertainment,2018,123451310,85.81
42,4210653342242023,16,45037,9,45037,Education,2018,123451310,5.17
173,4210653342242023,23,45038,1,45038,Gas,2018,123451310,12.16
9,4210653342242023,18,45039,2,45039,Grocery,2018,123451310,50.05
59,4210653342242023,12,45040,3,45040,Test,2018,123451310,13.74
168,4210653342242023,1,45041,9,45041,Bills,2018,123451310,25
76,4210653342242023,4,45042,12,45042,Healthcare,2018,123451310,12.39
83,4210653342242023,28,45043,6,45043,Bills,2018,123451310,59.45
19,4210653342242023,5,45044,11,45044,Education,2018,123451310,7.08
58,4210653342242023,1,45045,10,45045,Healthcare,2018,123451310,66.3
69,4210653342242023,18,45046,4,45046,Test,2018,123451310,78.74
72,4210653342242023,24,45047,8,45047,Gas,2018,123451310,98.9
124,4210653342242023,11,45048,4,45048,Grocery,2018,123451310,60.31
63,4210653342242023,12,45049,4,45049,Gas,2018,123451310,65.89
16,4210653342242023,7,45050,6,45050,Healthcare,2018,123451310,94.59
118,4210653342242023,10,45051,1,45051,Test,2018,123451310,40.51
73,4210653342242023,8,45052,7,45052,Bills,2018,123451310,95.12
158,4210653342242023,5,45053,5,45053,Entertainment,2018,123451310,65.05
118,4210653342242023,25,45054,7,45054,Gas,2018,123451310,32.78
168,4210653342242023,12,45055,3,45055,Bills,2018,123451310,16.76
38,4210653342242023,7,45056,1,45056,Bills,2018,123451310,31.08
139,4210653342242023,16,45057,9,45057,Bills,2018,123451310,32.75
119,4210653342242023,28,45058,11,45058,Gas,2018,123451310,85.62
25,4210653342242023,22,45059,6,45059,Education,2018,123451310,47.03
9,4210653342242023,9,45060,6,45060,Test,2018,123451310,5.85
42,4210653342242023,27,45061,2,45061,Entertainment,2018,123451310,15.4
118,4210653342242023,28,45062,7,45062,Gas,2018,123451310,89.95
11,4210653342242023,14,45063,6,45063,Education,2018,123451310,69.58
139,4210653342242023,25,45064,4,45064,Bills,2018,123451310,38.19
76,4210653342242023,12,45065,2,45065,Test,2018,123451310,79.98
23,4210653342242023,7,45066,6,45066,Grocery,2018,123451310,3.03
105,4210653342242023,24,45067,10,45067,Entertainment,2018,123451310,49.89
63,4210653342242023,12,45068,11,45068,Gas,2018,123451310,80.63
180,4210653342242023,15,45069,3,45069,Bills,2018,123451310,77.79
107,4210653342242023,19,45070,4,45070,Healthcare,2018,123451310,20.47
58,4210653342242023,28,45071,6,45071,Healthcare,2018,123451310,1.61
85,4210653342242023,6,45072,3,45072,Gas,2018,123451310,73.86
123,4210653342242023,16,45073,8,45073,Healthcare,2018,123451310,28.4
124,4210653342242023,1,45074,12,45074,Education,2018,123451310,55.39
30,4210653342242023,18,45075,6,45075,Gas,2018,123451310,22.99
36,4210653342242023,9,45076,1,45076,Test,2018,123451310,92.83
25,4210653342242023,21,45077,9,45077,Healthcare,2018,123451310,50.21
158,4210653342242023,8,45078,1,45078,Healthcare,2018,123451310,55.67
79,4210653342242023,2,45079,5,45079,Test,2018,123451310,26.27
43,4210653342242023,23,45080,1,45080,Bills,2018,123451310,95.51
15,4210653342242023,5,45081,8,45081,Test,2018,123451310,96.35
109,4210653342242023,6,45082,8,45082,Entertainment,2018,123451310,47.19
89,4210653342242023,10,45083,12,45083,Healthcare,2018,123451310,55.99
135,4210653342242023,28,45084,7,45084,Healthcare,2018,123451310,63.77
66,4210653342242023,23,45085,11,45085,Bills,2018,123451310,87.71
178,4210653342242023,17,45086,2,45086,Entertainment,2018,123451310,66.19
90,4210653342242023,15,45087,1,45087,Gas,2018,123451310,63.93
19,4210653342242023,4,45088,11,45088,Gas,2018,123451310,28.43
164,4210653342242023,9,45089,4,45089,Gas,2018,123451310,32.22
173,4210653342242023,21,45090,2,45090,Gas,2018,123451310,38.44
21,4210653398155235,26,45091,3,45091,Entertainment,2018,123451303,96.1
145,4210653398155235,28,45092,4,45092,Test,2018,123451303,97.01
126,4210653398155235,10,45093,5,45093,Entertainment,2018,123451303,9.06
60,4210653398155235,6,45094,7,45094,Test,2018,123451303,29.94
31,4210653398155235,21,45095,2,45095,Bills,2018,123451303,19.36
36,4210653398155235,12,45096,4,45096,Education,2018,123451303,62.57
119,4210653398155235,18,45097,3,45097,Gas,2018,123451303,29.14
45,4210653398155235,13,45098,6,45098,Entertainment,2018,123451303,79.12
5,4210653398155235,23,45099,9,45099,Healthcare,2018,123451303,59.72
75,4210653398155235,4,45100,7,45100,Entertainment,2018,123451303,82.94
90,4210653398155235,19,45101,8,45101,Grocery,2018,123451303,51.86
126,4210653398155235,19,45102,7,45102,Bills,2018,123451303,35.86
95,4210653398155235,3,45103,4,45103,Bills,2018,123451303,36.56
73,4210653398155235,28,45104,7,45104,Entertainment,2018,123451303,59.33
173,4210653398155235,14,45105,7,45105,Entertainment,2018,123451303,8.48
121,4210653398155235,15,45106,2,45106,Healthcare,2018,123451303,26.03
15,4210653398155235,25,45107,5,45107,Grocery,2018,123451303,79.48
38,4210653398155235,9,45108,11,45108,Gas,2018,123451303,86.18
144,4210653398155235,13,45109,2,45109,Education,2018,123451303,81.83
11,4210653398155235,20,45110,12,45110,Healthcare,2018,123451303,15.26
158,4210653398155235,23,45111,1,45111,Entertainment,2018,123451303,82.71
107,4210653398155235,13,45112,4,45112,Education,2018,123451303,52.66
111,4210653398155235,21,45113,12,45113,Healthcare,2018,123451303,31.89
21,4210653398155235,25,45114,10,45114,Gas,2018,123451303,90.96
74,4210653398155235,18,45115,3,45115,Healthcare,2018,123451303,83.09
81,4210653398155235,15,45116,10,45116,Bills,2018,123451303,81.09
19,4210653398155235,16,45117,3,45117,Healthcare,2018,123451303,38.2
29,4210653398155235,9,45118,2,45118,Test,2018,123451303,66.37
67,4210653398155235,8,45119,10,45119,Education,2018,123451303,57.46
20,4210653398155235,22,45120,4,45120,Gas,2018,123451303,3.52
46,4210653398155235,20,45121,6,45121,Healthcare,2018,123451303,55.34
91,4210653398155235,7,45122,10,45122,Healthcare,2018,123451303,24.49
39,4210653398155235,27,45123,12,45123,Bills,2018,123451303,64.29
74,4210653398155235,6,45124,2,45124,Bills,2018,123451303,91.84
131,4210653398155235,6,45125,3,45125,Healthcare,2018,123451303,55.82
45,4210653398155235,4,45126,5,45126,Grocery,2018,123451303,58.97
50,4210653398155235,26,45127,1,45127,Gas,2018,123451303,17.52
26,4210653398155235,11,45128,7,45128,Entertainment,2018,123451303,20.14
170,4210653398155235,20,45129,9,45129,Grocery,2018,123451303,92.46
100,4210653398155235,14,45130,11,45130,Entertainment,2018,123451303,44.5
107,4210653398155235,5,45131,8,45131,Bills,2018,123451303,6.73
149,4210653398155235,1,45132,3,45132,Test,2018,123451303,81.77
3,4210653398155235,16,45133,11,45133,Gas,2018,123451303,46.69
135,4210653398155235,11,45134,10,45134,Grocery,2018,123451303,87.8
117,4210653398155235,18,45135,11,45135,Healthcare,2018,123451303,49.39
59,4210653398155235,28,45136,2,45136,Bills,2018,123451303,52.14
8,4210653397435570,8,45137,3,45137,Grocery,2018,123451300,18.33
28,4210653397435570,17,45138,5,45138,Healthcare,2018,123451300,64.2
175,4210653397435570,16,45139,1,45139,Bills,2018,123451300,67.76
36,4210653397435570,7,45140,6,45140,Healthcare,2018,123451300,43.07
23,4210653397435570,8,45141,7,45141,Healthcare,2018,123451300,60.92
36,4210653397435570,21,45142,2,45142,Healthcare,2018,123451300,83.92
15,4210653397435570,16,45143,12,45143,Gas,2018,123451300,32.88
81,4210653397435570,25,45144,1,45144,Test,2018,123451300,29.87
156,4210653397435570,8,45145,4,45145,Entertainment,2018,123451300,49.15
175,4210653397435570,14,45146,2,45146,Gas,2018,123451300,12.09
125,4210653397435570,4,45147,11,45147,Bills,2018,123451300,7.72
115,4210653397435570,22,45148,9,45148,Education,2018,123451300,62.84
16,4210653397435570,21,45149,12,45149,Grocery,2018,123451300,14.89
104,4210653397435570,4,45150,2,45150,Entertainment,2018,123451300,75.41
81,4210653397435570,1,45151,2,45151,Test,2018,123451300,96
54,4210653397435570,23,45152,4,45152,Gas,2018,123451300,43.5
57,4210653397435570,22,45153,9,45153,Entertainment,2018,123451300,52.47
24,4210653397435570,25,45154,7,45154,Healthcare,2018,123451300,42.23
9,4210653397435570,11,45155,3,45155,Education,2018,123451300,38.02
7,4210653397435570,16,45156,8,45156,Education,2018,123451300,37.27
72,4210653397435570,2,45157,9,45157,Entertainment,2018,123451300,42.42
95,4210653397435570,5,45158,1,45158,Entertainment,2018,123451300,91.85
158,4210653397435570,5,45159,11,45159,Entertainment,2018,123451300,41.85
139,4210653397435570,24,45160,8,45160,Entertainment,2018,123451300,40.95
114,4210653397435570,9,45161,7,45161,Grocery,2018,123451300,65.3
123,4210653397435570,20,45162,2,45162,Bills,2018,123451300,75.1
105,4210653397435570,18,45163,4,45163,Entertainment,2018,123451300,31.54
28,4210653397435570,14,45164,2,45164,Gas,2018,123451300,3.81
80,4210653397435570,19,45165,4,45165,Healthcare,2018,123451300,62.93
44,4210653397435570,26,45166,5,45166,Healthcare,2018,123451300,59.58
114,4210653397435570,22,45167,6,45167,Grocery,2018,123451300,39.79
17,4210653397435570,25,45168,6,45168,Test,2018,123451300,44.01
51,4210653397435570,22,45169,3,45169,Test,2018,123451300,73.34
80,4210653397435570,3,45170,5,45170,Healthcare,2018,123451300,73.74
60,4210653397435570,27,45171,3,45171,Bills,2018,123451300,15.42
76,4210653397435570,2,45172,11,45172,Test,2018,123451300,89.07
36,4210653397435570,4,45173,7,45173,Healthcare,2018,123451300,3.97
125,4210653397435570,26,45174,6,45174,Test,2018,123451300,16.97
9,4210653397435570,11,45175,11,45175,Education,2018,123451300,70.2
131,4210653397435570,7,45176,12,45176,Entertainment,2018,123451300,25.95
178,4210653397435570,20,45177,5,45177,Grocery,2018,123451300,66.92
23,4210653397435570,17,45178,5,45178,Education,2018,123451300,48.35
11,4210653397435570,20,45179,9,45179,Education,2018,123451300,6.56
